Freq,Gain,Phase
912.0,-0031.77,00098.00
933.3,-0027.90,00078.00
955.0,-0027.73,00100.00
977.2,-0032.23,00089.00
1000.0,-0028.99,00108.00
1023.3,-0028.57,00091.00
1047.1,-0031.03,00077.00
1071.5,-0029.99,00094.00
1096.5,-0032.46,00102.00
1122.0,-0030.45,00084.00
1148.2,-0034.11,00077.00
1174.9,-0029.30,00090.00
1202.3,-0030.05,00119.00
1230.3,-0031.14,00095.00
1258.9,-0028.47,00085.00
1288.2,-0027.86,00088.00
1318.3,-0027.04,00073.00
1349.0,-0026.13,00046.00
1380.4,-0029.11,00073.00
1412.5,-0032.20,00071.00
1445.4,-0028.95,00062.00
1479.1,-0029.18,00075.00
1513.6,-0031.57,00078.00
1548.8,-0026.67,00056.00
1584.9,-0030.93,00042.00
1621.8,-0032.32,00065.00
1659.6,-0028.51,00074.00
1698.2,-0030.87,00068.00
1737.8,-0027.90,00039.00
1778.3,-0027.77,00032.00
1819.7,-0030.33,00059.00
1862.1,-0028.73,00061.00
1905.5,-0028.72,00059.00
1949.8,-0029.37,00050.00
1995.3,-0030.04,00074.00
2041.7,-0031.10,00082.00
2089.3,-0029.12,00087.00
2138.0,-0031.85,00063.00
2187.8,-0026.74,00071.00
2238.7,-0030.96,00077.00
2290.9,-0030.12,00094.00
2344.2,-0030.34,00093.00
2398.8,-0031.61,00074.00
2454.7,-0033.43,00058.00
2511.9,-0030.27,00077.00
2570.4,-0031.07,00096.00
2630.3,-0033.33,00094.00
2691.5,-0032.24,00098.00
2754.2,-0030.82,00087.00
2818.4,-0033.45,00110.00
2884.0,-0034.90,00087.00
2951.2,-0033.37,00072.00
3020.0,-0031.18,00071.00
3090.3,-0034.30,00091.00
3162.3,-0031.41,00080.00
3235.9,-0031.08,00081.00
3311.3,-0033.80,00099.00
3388.4,-0027.44,00070.00
3467.4,-0033.27,00096.00
3548.1,-0034.68,00124.00
3630.8,-0030.11,00138.00
3715.4,-0037.27,00112.00
3801.9,-0034.50,00131.00
3890.5,-0033.50,00105.00
3981.1,-0037.43,00107.00
4073.8,-0038.34,00106.00
4168.7,-0029.22,00094.00
4265.8,-0029.09,00089.00
4365.2,-0039.39,00096.00
4466.8,-0039.79,00123.00
4570.9,-0032.98,00096.00
4677.4,-0034.95,00085.00
4786.3,-0046.96,00075.00
4897.8,-0043.05,00101.00
5011.9,-0039.26,00082.00
5128.6,-0039.11,00085.00
5248.1,-0041.56,00086.00
5370.3,-0069.09,00075.00
5495.4,-0044.13,00058.00
5623.4,-0030.58,00086.00
5754.4,-0034.95,00084.00
5888.4,-0034.47,00095.00
6025.6,-0040.31,00102.00
6166.0,-0042.72,00085.00
6309.6,-0019.03,00089.00
6456.5,-0023.76,00100.00
6606.9,-0029.09,00097.00
6760.8,-0040.97,00098.00
6918.3,-0040.03,00071.00
7079.5,-0038.47,00079.00
7244.4,-0020.21,00090.00
7413.1,-0027.16,00079.00
7585.8,-0026.24,00107.00
7762.5,-0024.52,00090.00
7943.3,-0037.45,00075.00
8128.3,-0039.03,00069.00
8317.6,-0034.99,00066.00
8511.4,-0024.07,00088.00
8709.6,-0025.48,00098.00
8912.5,-0027.42,00094.00
9120.1,-0029.54,00089.00
9332.5,-0037.63,00101.00
9549.9,-0040.76,00123.00
9772.4,-0039.17,00094.00
10000.0,-0040.58,00102.00

