Freq,Gain,Phase
281.8,-0023.85,00139.00
288.4,-0021.56,00116.00
295.1,-0019.63,00127.00
302.0,-0024.34,00119.00
309.0,-0021.22,00126.00
316.2,-0022.58,00123.00
323.6,-0026.54,00075.00
331.1,-0023.96,00070.00
338.8,-0024.92,00099.00
346.7,-0023.75,00078.00
354.8,-0022.57,-0149.00
363.1,-0022.53,-0132.00
371.5,-0023.93,-0103.00
380.2,-0022.78,-0131.00
389.0,-0021.64,00090.00
398.1,-0023.89,00115.00
407.4,-0018.96,00085.00
416.9,-0023.31,00080.00
426.6,-0022.15,00125.00
436.5,-0021.31,00133.00
446.7,-0026.39,00111.00
457.1,-0021.85,00137.00
467.7,-0021.41,00155.00
478.6,-0025.33,-0127.00
489.8,-0025.61,-0100.00
501.2,-0023.81,00100.00
512.9,-0023.92,00118.00
524.8,-0023.09,00111.00
537.0,-0024.13,00112.00
549.5,-0025.93,00130.00
562.3,-0022.34,00120.00
575.4,-0023.34,00129.00
588.8,-0026.61,00114.00
602.6,-0027.50,00123.00
616.6,-0024.50,00115.00
631.0,-0026.58,00099.00
645.7,-0025.81,00103.00
660.7,-0024.90,00089.00
676.1,-0022.47,00091.00
691.8,-0025.22,00103.00
707.9,-0024.64,00121.00
724.4,-0025.52,00131.00
741.3,-0026.18,00116.00
758.6,-0023.60,00090.00
776.2,-0024.00,00068.00
794.3,-0024.67,00097.00
812.8,-0023.61,00125.00
831.8,-0025.28,00099.00
851.1,-0026.02,00077.00
871.0,-0022.57,00091.00
891.3,-0025.80,00102.00
912.0,-0026.56,00097.00
933.3,-0024.26,00092.00
955.0,-0026.17,00080.00
977.2,-0021.25,00065.00
1000.0,-0020.20,00094.00
1023.3,-0026.32,00080.00
1047.1,-0023.29,00107.00
1071.5,-0028.07,00093.00
1096.5,-0026.51,00090.00
1122.0,-0024.19,00087.00
1148.2,-0023.83,00062.00
1174.9,-0022.40,00053.00
1202.3,-0027.83,00065.00
1230.3,-0028.37,00047.00
1258.9,-0024.32,00065.00
1288.2,-0024.98,00070.00
1318.3,-0019.82,00086.00
1349.0,-0022.82,00097.00
1380.4,-0026.90,00102.00
1412.5,-0023.86,00074.00
1445.4,-0022.19,00051.00
1479.1,-0024.02,00072.00
1513.6,-0022.78,00078.00
1548.8,-0023.76,00074.00
1584.9,-0023.09,00071.00
1621.8,-0022.79,00069.00
1659.6,-0027.32,00074.00
1698.2,-0025.32,00102.00
1737.8,-0024.64,-0079.00
1778.3,-0023.62,-0091.00
1819.7,-0024.66,-0072.00
1862.1,-0025.09,-0083.00
1905.5,-0021.87,-0061.00
1949.8,-0022.98,-0039.00
1995.3,-0025.85,-0055.00
2041.7,-0025.94,-0074.00
2089.3,-0021.98,-0068.00
2138.0,-0025.09,-0080.00
2187.8,-0020.84,-0073.00
2238.7,-0026.58,-0067.00
2290.9,-0024.92,-0053.00
2344.2,-0024.20,-0045.00
2398.8,-0018.88,-0072.00
2454.7,-0026.70,-0087.00
2511.9,-0022.78,-0077.00
2570.4,-0025.24,-0078.00
2630.3,-0025.32,-0091.00
2691.5,-0027.61,-0090.00
2754.2,-0028.31,-0108.00
2818.4,-0025.60,-0082.00
2884.0,-0023.47,-0095.00
2951.2,-0024.37,-0086.00
3020.0,-0023.57,-0090.00
3090.3,-0027.75,-0104.00
3162.3,-0025.93,-0108.00
3235.9,-0026.39,-0097.00
3311.3,-0028.34,-0113.00
3388.4,-0024.97,-0097.00
3467.4,-0027.05,-0102.00
3548.1,-0027.37,-0105.00
3630.8,-0027.13,-0128.00
3715.4,-0027.26,-0137.00
3801.9,-0030.06,-0125.00
3890.5,-0024.16,-0108.00
3981.1,-0027.77,-0120.00
4073.8,-0032.43,-0132.00
4168.7,-0027.41,-0109.00
4265.8,-0028.10,-0084.00
4365.2,-0031.48,-0097.00
4466.8,-0033.76,-0112.00
4570.9,-0028.71,-0087.00
4677.4,-0030.00,-0114.00
4786.3,-0036.06,-0106.00
4897.8,-0035.47,-0087.00
5011.9,-0033.89,-0086.00
5128.6,-0026.88,-0088.00
5248.1,-0037.97,-0078.00
5370.3,-0040.95,-0102.00
5495.4,-0039.55,-0112.00
5623.4,-0026.19,-0098.00
5754.4,-0028.77,-0074.00
5888.4,-0032.15,-0075.00
6025.6,-0035.60,-0094.00
6166.0,-0035.58,-0078.00
6309.6,-0018.95,-0102.00
6456.5,-0023.30,-0088.00
6606.9,-0021.98,-0095.00
6760.8,-0030.01,-0074.00
6918.3,-0030.18,-0103.00
7079.5,-0033.59,-0126.00
7244.4,-0017.03,-0098.00
7413.1,-0017.93,-0094.00
7585.8,-0023.89,-0092.00
7762.5,-0028.20,-0106.00
7943.3,-0031.00,-0077.00
8128.3,-0030.87,-0088.00
8317.6,-0032.65,-0075.00
8511.4,-0015.72,-0104.00
8709.6,-0019.34,-0087.00
8912.5,-0018.60,-0089.00
9120.1,-0027.24,-0099.00
9332.5,-0030.57,-0073.00
9549.9,-0032.45,-0080.00
9772.4,-0032.40,-0070.00
10000.0,-0034.38,-0096.00

